id,name,job,department,gender
20352,Yarrow Cheney,Production Design,Art,2
20352,Janet Healy,Producer,Production,0
20352,Kevin Kaska,Orchestrator,Sound,0
20352,Pam Ziegenhagen,Editor,Editing,1
20352,Nina Rappaport,Executive Producer,Production,0
20352,Fabrice Joubert,Animation,Visual Effects,2
20352,Pierre Coffin,Director,Directing,2
20352,Chris Renaud,Director,Directing,0
20352,Sergio Pablos,Executive Producer,Production,0
20352,Sergio Pablos,Story,Writing,0
20352,Pharrell Williams,Original Music Composer,Sound,2
20352,Eric Guillon,Art Direction,Art,2
20352,John Cohen,Producer,Production,0
20352,Callan Brunker,Storyboard,Writing,0
20352,Stephan Franck,Storyboard,Writing,0
20352,Jeannine Berger,Post Production Supervisor,Crew,0
20352,Yannick Honore,Animation,Visual Effects,0
20352,Mitja Rabar,Animation,Visual Effects,0
20352,Claire Dodgson,Editor,Editing,0
27205,Hans Zimmer,Original Music Composer,Sound,2
27205,Christopher Nolan,Screenplay,Writing,2
27205,Christopher Nolan,Director,Directing,2
27205,Christopher Nolan,Producer,Production,2
27205,Emma Thomas,Producer,Production,1
27205,Wally Pfister,Director of Photography,Camera,2
27205,John Papsidera,Casting,Production,0
27205,Lee Smith,Editor,Editing,0
27205,Douglas A. Mowat,Set Decoration,Art,0
27205,Brad Ricker,Art Direction,Art,2
27205,Larry Dias,Set Decoration,Art,2
27205,Chris Brigham,Executive Producer,Production,0
27205,Thomas Tull,Executive Producer,Production,0
27205,Kevin Kaska,Orchestrator,Sound,0
27205,Luke Freeborn,Art Direction,Art,0
27205,Dean Wolcott,Art Direction,Art,2
27205,Guy Hendrix Dyas,Production Design,Art,0
27205,Jerry Kurland,Costume Design,Costume & Make-Up,0
44214,Mary Vernieu,Casting,Production,1
44214,Thérèse DePrez,Production Design,Art,1
44214,Matthew Libatique,Director of Photography,Camera,2
44214,Clint Mansell,Original Music Composer,Sound,2
44214,Darren Aronofsky,Director,Directing,2
44214,Joseph P. Reidy,Producer,Production,2
44214,Joseph P. Reidy,Assistant Director,Directing,2
44214,Ann Goulder,Casting,Production,0
44214,Brian Emrich,Sound Designer,Sound,0
44214,Ari Handel,Executive Producer,Production,0
44214,Jon Avnet,Executive Producer,Production,2
44214,Mike Medavoy,Producer,Production,2
44214,Arnold Messer,Producer,Production,2
44214,Brad Fischer,Executive Producer,Production,0
44214,Gayle Keller,Casting,Production,0
44214,Bruce Winant,Casting,Production,2
44214,David Thwaites,Executive Producer,Production,0
44214,Rick Schwartz,Executive Producer,Production,2
44214,Andrew Weisblum,Editor,Editing,2
44214,Brian Oliver,Producer,Production,2
44214,Jennifer Roth,Executive Producer,Production,1
44214,Harry Higgins,Sound Recordist,Crew,0
44214,Morris Flam,Gaffer,Lighting,0
44214,Mark Heyman,Screenplay,Writing,2
44214,Andres Heinz,Screenplay,Writing,0
44214,Andres Heinz,Story,Writing,0
44214,Douglas Crosby,Stunt Coordinator,Crew,0
44214,Tyler Thompson,Executive Producer,Production,2
44214,David Stein,Art Direction,Art,0
44214,Benjamin Millepied,Choreographer,Crew,2
44214,Peter Fruchtman,Executive Producer,Production,0
44214,Tim Stipan,Digital Intermediate,Editing,0
44214,John J. McLaughlin,Screenplay,Writing,0
44214,Scott Franklin,Producer,Production,0
44214,Jerry Fruchtman,Producer,Production,0
44214,Rose Garnett,Producer,Production,0
44214,Niko Tavernise,Still Photographer,Camera,0
44214,Amy Westcott,Costume Design,Costume & Make-Up,1
44214,Jen Weissenberg,Stunts,Crew,0
44214,Mary Hedges Lampert,Hairstylist,Costume & Make-Up,0
44214,Steve Baine,Foley,Sound,0
44214,Todd Kleitsch,Makeup Artist,Costume & Make-Up,0
44214,Daniel Fisher,Property Master,Crew,0
44214,Tora Peterson,Set Decoration,Art,0
44214,Jared Burke,Stunts,Crew,0
44214,Marjorie Durand,Makeup Department Head,Costume & Make-Up,0
44214,Jennifer Ingram,Costume Supervisor,Costume & Make-Up,0
44214,Chris Kelly,Makeup Effects,Crew,0
44214,Richard Tenewitz,Construction Coordinator,Art,0
44214,Dominick Tavella,Sound Re-Recording Mixer,Sound,0
44214,Nancy Allen,Music Editor,Sound,1
44214,Craig Henighan,Sound Designer,Sound,0
44214,Craig Henighan,Supervising Sound Editor,Sound,0
44214,Craig Henighan,Sound Re-Recording Mixer,Sound,0
44214,Jill Purdy,ADR & Dubbing,Sound,0
44214,Judy Chin,Makeup Designer,Costume & Make-Up,0
44214,Anguibe Guindo,Boom Operator,Sound,0
44214,Derek Bird,Digital Compositors,Visual Effects,0
44214,David Scott Gagnon,Leadman,Art,0
44214,Stephen Consentino,Camera Operator,Camera,0
44214,Nina Cinelli,Set Costumer,Costume & Make-Up,0
44214,Nicci Schinman,Set Costumer,Costume & Make-Up,0
44214,Conrad V. Brink Jr.,Special Effects Coordinator,Crew,0
44214,Anthony Pettine,Script Supervisor,Directing,0
44214,Ronnie Kupferwasser,Location Manager,Production,0
44214,Wayne Lemmer,Sound Effects Editor,Sound,2
44214,Geordie Sheffer,Hairstylist,Costume & Make-Up,0
44214,Gabrielle Mahon,Production Supervisor,Production,0
44214,Miriam Johnson,Art Department Coordinator,Art,0
44214,Dror Gescheit,Sound Recordist,Crew,0
44214,Colleen Bachman,Visual Effects Producer,Visual Effects,0
44214,Jodie Moore-Brown,Visual Effects Producer,Visual Effects,0
44214,Migs Rustia,Visual Effects Editor,Crew,0
44214,Paul Stemmer,Visual Effects Editor,Crew,0
44214,Dan Schrecker,Visual Effects Supervisor,Visual Effects,0
44214,Joseph V. Cicio,Camera Operator,Camera,0
44214,Kwmae Sandy,Best Boy Electric,Lighting,0
44214,John Velez,Gaffer,Lighting,0
44214,Danielle Krudy,Camera Intern,Camera,0
44214,Angela Mirabella,Set Costumer,Costume & Make-Up,0
44214,Jessica Elvin,Digital Intermediate,Editing,0
44214,Kurt Froman,Associate Choreographer,Crew,0
44214,Kent Blocher,Assistant Editor,Editing,2
44214,Melinka Thompson-Godoy,Visual Effects Producer,Visual Effects,0
44214,Paul LeBlanc,Hair Designer,Costume & Make-Up,0
44214,Diana Choi,Makeup Effects,Crew,0
44214,Dann Fink,ADR & Dubbing,Sound,0
44214,Lindsay Feldman,Production Coordinator,Production,0
44214,Gabe Hilfer,Music Supervisor,Sound,2
44214,Jim Black,Music Supervisor,Sound,0
44214,Abby Nelson,Stunts,Crew,0
44214,Cyntia Büll,Digital Compositors,Visual Effects,0
44214,Kelly Fischer,Digital Compositors,Visual Effects,0
44214,Danny S. Kim,Digital Compositors,Visual Effects,0
44214,Dave McAllister,Grip,Camera,0
44214,Dana Bloder,Digital Intermediate,Editing,0
44214,Richie Roefaro,Editorial Services,Editing,0
44214,Ken Ishii,Production Sound Mixer,Sound,0
44214,Steven R. Hammond,Transportation Captain,Crew,0
44214,Michael Marino,Prosthetic Supervisor,Costume & Make-Up,0
44214,Tony Arnaud,Grip,Camera,0
12444,Alexandre Desplat,Original Music Composer,Sound,2
12444,Stephanie McMillan,Set Decoration,Art,1
12444,Stuart Craig,Production Design,Art,2
12444,J.K. Rowling,Producer,Production,1
12444,J.K. Rowling,Novel,Writing,1
12444,Steve Kloves,Screenplay,Writing,2
12444,David Heyman,Producer,Production,2
12444,Jany Temime,Costume Design,Costume & Make-Up,1
12444,Fiona Weir,Casting,Production,1
12444,David Yates,Director,Directing,2
12444,Mark Day,Editor,Editing,2
12444,David Barron,Producer,Production,2
12444,Lionel Wigram,Executive Producer,Production,0
12444,Eduardo Serra,Director of Photography,Camera,0
12444,Simon Emanuel,Production Manager,Production,0
12444,Owen Klatte,Animation Supervisor,Visual Effects,0
12444,Richard Davies,Assistant Costume Designer,Costume & Make-Up,0
51876,Adam Fields,Producer,Production,2
51876,Naomi Geraghty,Editor,Editing,1
51876,Douglas Aibel,Casting,Production,2
51876,Patrizia von Brandenstein,Production Design,Art,1
51876,Scott Kroopf,Producer,Production,2
51876,Leslie Dixon,Screenplay,Writing,1
51876,Leslie Dixon,Producer,Production,1
51876,Neil Burger,Director,Directing,2
51876,Jo Willems,Cinematography,Crew,0
51876,Patty Long,Line Producer,Production,1
51876,Bradley Cooper,Executive Producer,Production,2
51876,Ryan Kavanaugh,Producer,Production,2
51876,Tucker Tooley,Executive Producer,Production,2
51876,Ricardo Del Río,Line Producer,Production,2
51876,Tracy Adams,Editor,Editing,2
51876,Diane Lederman,Set Decoration,Art,1
51876,Jason Felts,Executive Producer,Production,0
51876,Patrick Peach,Line Producer,Production,0
51876,Paul Leonard-Morgan,Music,Sound,2
51876,Jenny Gering,Costume Design,Costume & Make-Up,1
51876,Alan Glynn,Author,Writing,0
10195,Paul Rubell,Editor,Editing,2
10195,Sarah Finn,Casting,Production,1
10195,Bo Welch,Production Design,Art,2
10195,Stan Lee,Executive Producer,Production,2
10195,Kevin Feige,Producer,Production,2
10195,Patricia Whitcher,Executive Producer,Production,1
10195,Patrick Doyle,Original Music Composer,Sound,2
10195,Kenneth Branagh,Director,Directing,2
10195,Alexandra Byrne,Costume Design,Costume & Make-Up,1
10195,Lauri Gaffin,Set Decoration,Art,0
10195,Daniel Sudick,Special Effects Supervisor,Visual Effects,0
10195,Don Payne,Screenplay,Writing,2
10195,Randi Hiller,Casting,Production,1
10195,Haris Zambarloukos,Director of Photography,Camera,2
10195,Maya Shimoguchi,Art Direction,Art,0
10195,J. Michael Straczynski,Story,Writing,2
10195,Louis D'Esposito,Executive Producer,Production,2
10195,David Maisel,Executive Producer,Production,2
10195,Victoria Alonso,Co-Producer,Production,0
10195,Ashley Edward Miller,Screenplay,Writing,2
10195,Zack Stentz,Screenplay,Writing,2
10195,James W. Tyson,Costume Supervisor,Costume & Make-Up,0
10195,Luisa Abel,Makeup Department Head,Costume & Make-Up,0
10195,Kerry Lyn McKissick,Script Editor,Writing,0
10195,Zade Rosenthal,Still Photographer,Camera,0
10195,Pete Cavaciuti,Camera Operator,Camera,0
10195,Pete Cavaciuti,Steadicam Operator,Camera,0
10195,Chris O'Connell,Visual Effects Editor,Crew,2
10195,Patrick Jonsson,Other,Sound,0
10195,Tyler DeLisle,Lighting Artist,Lighting,0
1865,Dariusz Wolski,Director of Photography,Camera,2
1865,Jerry Bruckheimer,Producer,Production,2
1865,Ted Elliott,Screenplay,Writing,2
1865,Terry Rossio,Screenplay,Writing,2
1865,Terry Rossio,Executive Producer,Production,2
1865,Hans Zimmer,Original Music Composer,Sound,2
1865,Mike Stenson,Executive Producer,Production,2
1865,Chad Oman,Executive Producer,Production,2
1865,Christopher Boyes,Sound Re-Recording Mixer,Sound,0
1865,Penny Rose,Costume Design,Costume & Make-Up,1
1865,Bob Badami,Music Supervisor,Sound,2
1865,David Brenner,Editor,Editing,2
1865,Shannon Mills,Supervising Sound Editor,Sound,0
1865,Dee Selby,Sound Effects Editor,Sound,0
1865,Barry H. Waldman,Executive Producer,Production,0
1865,Gordon Sim,Set Decoration,Art,2
1865,John Myhre,Production Design,Art,2
1865,Rob Marshall,Director,Directing,2
1865,Paul Massey,Sound Re-Recording Mixer,Sound,0
1865,Kevin Kaska,Orchestrator,Sound,0
1865,Ve Neill,Makeup Department Head,Costume & Make-Up,1
1865,John DeLuca,Executive Producer,Production,0
1865,Missy Parker,Set Decoration,Art,0
1865,Michael Hertlein,Dialogue Editor,Editing,0
1865,Margit Pfeiffer,Dialogue Editor,Editing,0
1865,Kerry Lyn McKissick,Script Supervisor,Directing,0
1865,Wyatt Smith,Editor,Editing,0
1865,Melissa Muik,Music Editor,Sound,0
1865,Melissa Muik,Music Supervisor,Sound,0
1865,George Watters II,Supervising Sound Editor,Sound,2
1865,Peter Mountain,Still Photographer,Camera,0
1865,David C. Hughes,Sound Effects Editor,Sound,0
1865,Barbara McDermott,Music Editor,Sound,0
1865,Ken Fischer,Sound Effects Editor,Sound,0
1865,Adam Kopald,Sound Effects Editor,Sound,0
1865,Aaron Williams,VFX Artist,Visual Effects,0
1865,Elizabeth McClurg,Compositors,Crew,0
1865,Katia Lewin Jablonsky,Music Editor,Sound,0
1865,Lee Orloff,Production Sound Mixer,Sound,0
45243,Craig Mazin,Screenplay,Writing,2
45243,Steve Bing,Producer,Production,2
45243,Todd Phillips,Director,Directing,2
45243,Scot Armstrong,Screenplay,Writing,2
49538,Lucinda Syson,Casting,Production,1
49538,John Mathieson,Director of Photography,Camera,2
49538,Matthew Vaughn,Director,Directing,2
49538,Matthew Vaughn,Writer,Writing,2
49538,Roger Mussenden,Casting,Production,2
49538,Lee Smith,Editor,Editing,0
49538,Lauren Shuler Donner,Producer,Production,1
49538,Bryan Singer,Producer,Production,2
49538,Adam O'Neill,Art Direction,Art,2
49538,Alan Gilmore,Art Direction,Art,2
49538,Sammy Sheldon,Costume Design,Costume & Make-Up,1
49538,Simon Kinberg,Producer,Production,2
49538,Sonja Klaus,Set Decoration,Art,0
49538,John King,Supervising Art Director,Art,2
49538,Marc Fisichella,Supervising Art Director,Art,2
49538,Jane Goldman,Writer,Writing,1
49538,John Frankish,Art Direction,Art,0
49538,Eddie Hamilton,Editor,Editing,2
49538,Dawn Swiderski,Supervising Art Director,Art,1
49538,Chris Seagers,Production Design,Art,2
49538,Grant Armstrong,Art Direction,Art,2
49538,Ashley Edward Miller,Writer,Writing,2
49538,Zack Stentz,Writer,Writing,2
49538,Gregory Goodman,Producer,Production,0
49538,Henry Jackman,Music,Sound,2
49538,Jessie Graff,Utility Stunts,Crew,1
49538,James Hambidge,Art Direction,Art,0
49538,Jeremy Rich,Casting,Production,0
49538,Steve Cooper,Art Direction,Art,0
49538,Nicole Young,Costume Supervisor,Costume & Make-Up,0
49538,Paul Booth,Art Direction,Art,0
49538,Alex Cameron,Art Direction,Art,0
49538,Tom Frohling,Art Direction,Art,0
49538,Marc Homes,Art Direction,Art,0
49538,Joe Howard,Art Direction,Art,0
49538,Sue Whitaker,Art Direction,Art,0
49538,Erin Boyd,Set Decoration,Art,0
49538,Wendy M. Craig,Costume Supervisor,Costume & Make-Up,0
49538,Guy Williams,Visual Effects Supervisor,Visual Effects,0
49538,Matt Weaver,Animation,Visual Effects,0
49538,Sachin Bangera,VFX Artist,Visual Effects,0
49538,Tyler DeLisle,Lighting Artist,Lighting,0
49538,Justin Hammond,Lighting Technician,Lighting,0
49538,Frank Reina,Production Office Assistant,Crew,0
49538,Ian Blum,Animation,Visual Effects,0
12445,Alexandre Desplat,Original Music Composer,Sound,2
12445,Stuart Craig,Production Design,Art,2
12445,J.K. Rowling,Novel,Writing,1
12445,Steve Kloves,Screenplay,Writing,2
12445,Fiona Weir,Casting,Production,1
12445,David Yates,Director,Directing,2
12445,Mark Day,Editor,Editing,2
12445,David Barron,Producer,Production,2
12445,Eduardo Serra,Director of Photography,Camera,0
12445,Greg Burridge,Stunts,Crew,2
12445,Yannick Honore,Animation,Visual Effects,0
12445,Stewart Alves,Animation,Visual Effects,0
12445,Andy Hass,Animation,Visual Effects,0
12445,Howard R. Campbell,Lighting Artist,Lighting,0
12445,Richard Davies,Assistant Costume Designer,Costume & Make-Up,0
64690,Cliff Martinez,Original Music Composer,Sound,0
64690,Dan Korintus,Dialogue Editor,Editing,2
64690,Mindy Marin,Casting,Production,1
64690,Hugh Jackman,Thanks,Crew,2
64690,Newton Thomas Sigel,Director of Photography,Camera,0
64690,Catherine Harper,Foley,Sound,0
64690,Christopher Moriana,Foley,Sound,0
64690,Jeffrey Stott,Unit Production Manager,Production,2
64690,Michael Toji,Post Production Supervisor,Crew,0
64690,Lon Bender,Sound Designer,Sound,0
64690,Gigi Pritzker,Producer,Production,1
64690,Nicolas Winding Refn,Director,Directing,2
64690,Nicolas Winding Refn,Script Supervisor,Directing,2
64690,Marc Platt,Producer,Production,2
64690,Robert Fernandez,Sound Re-Recording Mixer,Sound,2
64690,Freddy Waff,Leadman,Art,0
64690,Kara Lipson,Casting Associate,Production,1
64690,Alejandro Jodorowsky,Thanks,Crew,0
64690,Adam Siegel,Producer,Production,2
64690,Hossein Amini,Screenplay,Writing,0
64690,Hossein Amini,Thanks,Crew,0
64690,Frank Capra III,Co-Producer,Production,2
64690,Beth Mickle,Production Design,Art,0
64690,Stefan Sonnenfeld,Digital Intermediate,Editing,0
64690,Michel Litvak,Producer,Production,0
64690,Christopher Tandon,Art Direction,Art,2
64690,Jim Behnke,Unit Production Manager,Production,2
64690,Joe Cappelletti,ADR & Dubbing,Sound,0
64690,Ronnie Specter,Makeup Artist,Costume & Make-Up,0
64690,James Sallis,Novel,Writing,0
64690,Matthew Newman,Editor,Editing,2
64690,Kerry Ann Carmean,Sound Effects Editor,Sound,0
64690,Anthony G. Nakonechnyj,Lighting Technician,Lighting,0
64690,Garrick Dion,Co-Producer,Production,0
64690,John Palermo,Producer,Production,0
64690,Erin Benach,Costume Design,Costume & Make-Up,1
64690,James Lorimer,Special Effects Coordinator,Crew,0
64690,Jean Rosone,Costume Supervisor,Costume & Make-Up,0
64690,Will Blount,Property Master,Crew,2
64690,Dottie Starling,Visual Effects Supervisor,Visual Effects,0
64690,Dave Paterson,Sound Re-Recording Mixer,Sound,0
64690,Darrin Prescott,Stunt Coordinator,Crew,2
64690,Brian McNelis,Music Supervisor,Sound,0
64690,John C. Stuver,Dialogue Editor,Editing,2
64690,Victor Ray Ennis,Sound Designer,Sound,0
64690,Jerry Spivack,Visual Effects Supervisor,Visual Effects,0
64690,Stephanie Wilcox,Creative Consultant,Crew,0
64690,Richard Foreman Jr.,Still Photographer,Camera,2
64690,Lisa K. Sessions,Set Decoration,Art,1
64690,Mustapha Mimis,Set Costumer,Costume & Make-Up,0
64690,Devin Sterling,Digital Intermediate,Editing,0
64690,Peter Zinda,Sound Effects Editor,Sound,0
64690,Mike Chiado,First Assistant Editor,Editing,0
64690,Mike Chiado,Digital Intermediate,Editing,0
64690,Linda Arnold,Hairstylist,Costume & Make-Up,0
64690,Gregory Lundsgaard,Steadicam Operator,Camera,2
64690,Rob Gibson,Location Manager,Production,0
64690,Cid Swank,Unit Publicist,Crew,0
64690,William H. Schirmer,Special Effects,Crew,0
64690,Gerald Quist,Makeup Department Head,Costume & Make-Up,0
64690,Joshua Dobkin,Art Department Coordinator,Art,0
64690,Denis Cordova,Construction Coordinator,Art,0
64690,Krissopher Chevannes,Sound Recordist,Crew,0
64690,John Myers,Visual Effects Producer,Visual Effects,0
64690,Luca Mercuri,Camera Operator,Camera,2
64690,Dana Arnold,Rigging Gaffer,Lighting,0
64690,Liam Ford,Digital Intermediate,Editing,0
64690,Annette Kudrak,Music Editor,Sound,0
64690,Bret Stewart,Transportation Coordinator,Crew,0
64690,Paul Schwanke,Picture Car Coordinator,Crew,0
64690,Medusah,Hair Department Head,Costume & Make-Up,0
64690,Eric Craig,Music Supervisor,Sound,0
64690,Craig Baxley Jr,Stunts,Crew,0
1771,Alan Silvestri,Original Music Composer,Sound,2
1771,Rick Heinrichs,Production Design,Art,2
1771,John Dexter,Supervising Art Director,Art,2
1771,Priscilla John,Casting,Production,1
1771,Reese Spensley,Set Costumer,Costume & Make-Up,0
1771,Sarah Finn,Casting,Production,1
1771,Joe Johnston,Director,Directing,2
1771,Joe Johnston,Executive Producer,Production,2
1771,Shelly Johnson,Director of Photography,Camera,2
1771,Robert Dalva,Editor,Editing,2
1771,Anthony J. Ciccolini III,ADR & Dubbing,Sound,0
1771,Christopher Markus,Screenplay,Writing,2
1771,Stephen McFeely,Screenplay,Writing,2
1771,Anna B. Sheppard,Costume Design,Costume & Make-Up,1
1771,Stan Lee,Executive Producer,Production,2
1771,Kevin Feige,Producer,Production,2
1771,Shannon Mills,Sound Designer,Sound,0
1771,Nigel Gostelow,Executive Producer,Production,0
1771,Suzie F. Wiesmann,Production Manager,Production,0
1771,Vincent Guisetti,Foley,Sound,0
1771,Andy Nicholson,Supervising Art Director,Art,2
1771,Jeffrey Ford,Editor,Editing,2
1771,Francine Segal,Dialect Coach,Crew,0
1771,Phil Harvey,Art Direction,Art,2
1771,Randi Hiller,Casting,Production,1
1771,Chris Lowe,Supervising Art Director,Art,0
1771,Louis D'Esposito,Executive Producer,Production,2
1771,Alan Fine,Executive Producer,Production,2
1771,David Maisel,Executive Producer,Production,2
1771,Victoria Alonso,Producer,Production,0
1771,John Bush,Set Decoration,Art,2
1771,Albert Gasser,Sound Effects Editor,Sound,0
1771,Stephen Hunter Flick,Sound Designer,Sound,0
1771,Jason Knox-Johnston,Art Direction,Art,2
1771,Dean Clegg,Art Direction,Art,2
1771,Mitchell Bell,Producer,Production,2
1771,Stephen Broussard,Producer,Production,0
1771,Richard Whelan,Producer,Production,0
1771,Kiran Pallegadda,First Assistant Editor,Editing,0
1771,Jeff Muhlstock,Steadicam Operator,Camera,0
1771,Gian Ganziano,Visual Effects Editor,Crew,0
1771,Ken Crouch,Costume Supervisor,Costume & Make-Up,0
1771,Vincent Cirelli,Visual Effects Supervisor,Visual Effects,0
1771,Jonathan Fawkner,Visual Effects Supervisor,Visual Effects,0
1771,Phil Sims,Art Direction,Art,0
1771,Randy L. Childs,Construction Coordinator,Art,0
1771,Barry Gibbs,Property Master,Crew,0
1771,Martin Gaskell,Sculptor,Art,0
1771,Katie Gabriel,Art Department Coordinator,Art,0
1771,Darren Fitzsimons,Sculptor,Art,0
1771,Florian Gellinger,Visual Effects Supervisor,Visual Effects,0
1771,Richard Selway,Assistant Art Director,Art,0
1771,Scott Millan,Sound Re-Recording Mixer,Sound,0
1771,Tyson Bidner,Location Manager,Production,0
1771,Mike Stassi,Set Designer,Art,0
1771,Susan Dudeck,ADR & Dubbing,Sound,0
1771,Patricia Klawonn,Set Designer,Art,1
1771,Alessandro Cioffi,VFX Supervisor,Visual Effects,0
1771,Jay Maidment,Still Photographer,Camera,0
1771,Steve Dent,Stunt Coordinator,Crew,0
1771,Helen Xenopoulos,Assistant Art Director,Art,0
1771,Larry Kemp,Dialogue Editor,Editing,0
1771,Susie Allnutt,Still Photographer,Camera,0
1771,Thomas Nittmann,Visual Effects Producer,Visual Effects,0
1771,Daniel P. Rosen,Visual Effects Supervisor,Visual Effects,0
1771,Jon Johnson,Sound Effects Editor,Sound,2
1771,Craig Barron,Visual Effects Supervisor,Visual Effects,0
1771,Ian Whiteford,Greensman,Art,0
1771,John Higgins,Lighting Technician,Lighting,0
1771,John Berri,Visual Effects Editor,Crew,0
1771,Barbara McDermott,Music Editor,Sound,0
1771,George Peters,Camera Operator,Camera,0
1771,Daniel Pagan,Sound Designer,Sound,0
1771,Richard Higham,Visual Effects Supervisor,Visual Effects,0
1771,Sam Breckman,Production Manager,Production,0
1771,Felix Crawshaw,Visual Effects Producer,Visual Effects,0
1771,Cameron Sharp,Visual Effects Editor,Crew,0
1771,Ruben Malaret,Publicist,Production,0
1771,John Marzano,Helicopter Camera,Camera,0
1771,Paul Stemmer,Visual Effects Supervisor,Visual Effects,0
1771,Pamela Kahn,Foley,Sound,0
1771,Brian Baverstock,Transportation Coordinator,Crew,0
1771,Howell Gibbens,Supervising Sound Editor,Sound,0
1771,Steve Griffith,Visual Effects Producer,Visual Effects,0
1771,David Parker,Sound Re-Recording Mixer,Sound,2
1771,Cheryl Eckert,Hairstylist,Costume & Make-Up,0
1771,Linda D. Flowers,Hairstylist,Costume & Make-Up,0
1771,Shari Ratliff,Art Department Coordinator,Art,0
1771,Monika Schellenberge,Sculptor,Art,0
1771,Jean Harter,Set Designer,Art,0
1771,Blake Maslin,Greensman,Art,0
1771,Craig Whiteford,Greensman,Art,0
1771,Jason W. Jennings,Sound Designer,Sound,0
1771,Suhail Kafity,Sound Effects Editor,Sound,0
1771,David A. Arnold,Dialogue Editor,Editing,0
1771,Lisa J. Levine,ADR & Dubbing,Sound,0
1771,Beverly Austin,Special Effects Coordinator,Crew,0
1771,Jonathan Harb,Visual Effects Supervisor,Visual Effects,0
1771,Aaron Rhodes,Visual Effects Editor,Crew,0
1771,Kosta Saric,Visual Effects Editor,Crew,0
1771,Kathy Siegel,Visual Effects Supervisor,Visual Effects,0
1771,Rob Woiwod,Visual Effects Editor,Crew,0
1771,Christopher Townsend,Visual Effects Supervisor,Visual Effects,0
1771,Melinka Thompson-Godoy,Visual Effects Producer,Visual Effects,0
1771,Robert Pinnow,Visual Effects Producer,Visual Effects,0
1771,Votch Levi,CG Supervisor,Crew,0
1771,Alexandra Daunt Watney,Visual Effects Producer,Visual Effects,0
1771,Douglas Bloom,CG Supervisor,Crew,0
1771,Pete Bebb,CG Supervisor,Crew,0
1771,Thomas Baber,CG Supervisor,Crew,0
1771,Casey Allen,VFX Supervisor,Visual Effects,0
1771,Pouyan Navid,CG Supervisor,Crew,0
1771,Pavel Pranevsky,CG Supervisor,Crew,0
1771,Matthew Sampson,Stunt Coordinator,Crew,0
1771,Pete Cavaciuti,Camera Operator,Camera,0
1771,Pete Cavaciuti,Steadicam Operator,Camera,0
1771,David Richert,Camera Operator,Camera,0
1771,Henry Tirl,Camera Operator,Camera,2
1771,Henry Tirl,Steadicam Operator,Camera,2
1771,Des Whelan,Camera Operator,Camera,0
1771,David Knox,Additional Camera,Camera,2
1771,Dan Riffel,Gaffer,Lighting,0
1771,Kevin Edland,Best Boy Electric,Lighting,0
1771,Wayne Leach,Rigging Gaffer,Lighting,0
1771,Emma McCleave,First Assistant Editor,Editing,0
1771,Thomas Calderon,First Assistant Editor,Editing,0
1771,Ali James,Location Manager,Production,0
1771,Kathryn Donovan,Unit Publicist,Crew,0
1771,Tom Crooke,Location Manager,Production,0
1771,Emma Pill,Location Manager,Production,0
1771,Chris O'Connell,Visual Effects Editor,Crew,2
1771,Jane Wu,Storyboard,Writing,0
1771,Scott F. Johnston,Visual Effects,Visual Effects,2
1771,Brian N. Bentley,Compositors,Crew,0
1771,Brian Avery,Stunts,Crew,2
61791,Debra Zane,Casting,Production,1
61791,Mark Goldblatt,Editor,Editing,2
61791,Andrew Lesnie,Director of Photography,Camera,2
61791,Conrad Buff IV,Editor,Editing,2
61791,Heike Brandstatter,Casting,Production,1
61791,Coreen Mayrs,Casting,Production,1
61791,Renée April,Costume Design,Costume & Make-Up,1
61791,Patrick Doyle,Original Music Composer,Sound,2
61791,Patrick Doyle,Orchestrator,Sound,2
61791,Pierre Boulle,Novel,Writing,2
61791,Curtis Lindersmith,Digital Intermediate,Editing,0
61791,Ron Bartlett,Sound Re-Recording Mixer,Sound,0
61791,Claude Paré,Production Design,Art,2
61791,Grant Van Der Slagt,Art Direction,Art,0
61791,Larry Blanford,Helicopter Camera,Camera,2
61791,Helen Jarvis,Supervising Art Director,Art,1
61791,Elizabeth Wilcox,Set Decoration,Art,1
61791,R.J. Kizer,ADR & Dubbing,Sound,2
61791,Victoria Down,Makeup Department Head,Costume & Make-Up,1
61791,Smokey Cloud,First Assistant Sound Editor,Sound,0
61791,Dawn Lunsford,Foley,Sound,1
61791,David Grimaldi,Sound Effects Editor,Sound,2
61791,Mildred Iatrou,ADR & Dubbing,Sound,0
61791,John Murray,Foley,Sound,0
61791,Alicia Stevenson,Foley,Sound,1
61791,Mark Vargo,Second Unit Cinematographer,Crew,2
61791,Dan Hermansen,Art Direction,Art,2
61791,Rick Jaffa,Screenplay,Writing,2
61791,Rick Jaffa,Producer,Production,2
61791,Amanda Silver,Screenplay,Writing,1
61791,Amanda Silver,Producer,Production,1
61791,Rupert Wyatt,Director,Directing,0
61791,Peter Chernin,Producer,Production,2
61791,Dylan Clark,Producer,Production,0
61791,Steve Mathis,Gaffer,Lighting,2
61791,Steve Ansell,First Assistant Editor,Editing,0
61791,Courtney Daniel,Assistant Costume Designer,Costume & Make-Up,0
61791,Jana MacDonald,Costume Supervisor,Costume & Make-Up,0
61791,Christopher Benstead,Music Editor,Sound,0
61791,Jeff Capogreco,Digital Effects Supervisor,Crew,0
61791,Stuart Haggerty,Gaffer,Lighting,0
61791,Jessica Clothier,Script Supervisor,Directing,0
