id,type,name,character,order,job,department,gender
157336,crew,Mark Avery,,,Set Costumer,Costume & Make-Up,0
157336,crew,Leigh Bell,,,Set Costumer,Costume & Make-Up,0
157336,crew,Tom Cummins,,,Set Costumer,Costume & Make-Up,0
157336,crew,Sahar Halabi,,,Set Costumer,Costume & Make-Up,0
157336,crew,Kelly Porter,,,Set Costumer,Costume & Make-Up,0
157336,crew,Eric A. Lewy,,,First Assistant Editor,Editing,0
157336,crew,Alex Gibson,,,Music Editor,Sound,0
157336,crew,Ryan Rubin,,,Music Editor,Sound,0
157336,crew,Denny Caira,,,Transportation Coordinator,Crew,0
157336,crew,Bruce L. Brownstein,,,Location Manager,Production,0
157336,crew,Mandi Dillin,,,Location Manager,Production,0
157336,crew,Rick Lipton,,,Dialect Coach,Crew,0
157336,crew,Mark Scoon,,,Executive In Charge Of Production,Production,0
157336,crew,Deanna Brigidi,,,Casting Associate,Production,1
157336,crew,Frank Reina,,,Production Office Assistant,Crew,0
157336,crew,Donald Likovich,,,Assistant Editor,Editing,0
157336,crew,Dixie Webster,,,Casting,Production,0
157336,crew,Paul Healy,,,Set Decoration,Art,0
157336,crew,Dean Wolcott,,,Supervising Art Director,Art,2
157336,crew,Andrew Kinney,,,Orchestrator,Sound,2
157336,crew,Frank Macchia,,,Music,Sound,0
157336,crew,Bruce Fowler,,,Orchestrator,Sound,2
157336,crew,David E. Hall,,,Post Production Supervisor,Crew,0
157336,crew,Mato,,,Color Timer,Editing,2
157336,crew,Kevin Kaska,,,Orchestrator,Sound,0
100402,cast,Chris Evans,Steve Rogers / Captain America,0,,,2
100402,cast,Samuel L. Jackson,Nick Fury,1,,,2
100402,cast,Scarlett Johansson,Natasha Romanoff / Black Widow,2,,,1
100402,cast,Robert Redford,Alexander Pierce,3,,,2
100402,cast,Sebastian Stan,Bucky Barnes / Winter Soldier,4,,,2
100402,cast,Anthony Mackie,Sam Wilson / Falcon,5,,,2
100402,cast,Cobie Smulders,Maria Hill,6,,,1
100402,cast,Frank Grillo,Brock Rumlow,7,,,2
100402,cast,Maximiliano Hernández,Jasper Sitwell,8,,,2
100402,cast,Emily VanCamp,Kate / Agent 13,9,,,1
100402,cast,Hayley Atwell,Peggy Carter,10,,,1
100402,cast,Toby Jones,Dr. Arnim Zola,11,,,2
100402,cast,Stan Lee,Smithsonian Guard,12,,,2
100402,cast,Callan Mulvey,Jack Rollins,13,,,2
100402,cast,Jenny Agutter,Councilwoman Hawley,14,,,1
100402,cast,Bernard White,Councilman Singh,15,,,2
100402,cast,Alan Dale,Councilman Rockwell,16,,,2
100402,cast,Chin Han,Councilman Yen,17,,,2
100402,cast,Garry Shandling,Senator Stern,18,,,2
100402,cast,Georges St-Pierre,Georges Batroc,19,,,2
100402,cast,Salvator Xuereb,French Pirate #1,20,,,2
100402,cast,Brian Duffy,French Pirate #2,21,,,2
100402,cast,Zack Duhame,Engine Pirate,22,,,2
100402,cast,Adetokumboh M'Cormack,French Radio Pirate,23,,,2
100402,cast,Christopher George Sarris,Skinny Steve,24,,,0
100402,cast,Aaron Himelstein,Launch Tech #1,25,,,2
100402,cast,Allan Chanes,Launch Tech #2,26,,,0
100402,cast,Joe Russo,Dr. Fine (as Gozie Agbo),27,,,2
100402,cast,Christopher Markus,SHIELD Interrogator #1,28,,,2
100402,cast,Stephen McFeely,SHIELD Interrogator #2,29,,,2
100402,cast,Pat Healy,Scientist #1,30,,,2
100402,cast,Ed Brubaker,Scientist #2,31,,,2
100402,cast,D.C. Pierson,Apple Employee,32,,,2
100402,cast,Danny Pudi,Com Tech #1,33,,,2
100402,cast,Bernie Zilinskas,Com Tech #2,34,,,0
100402,cast,Branka Katić,Renata (as Branka Katic),35,,,0
100402,cast,Angela Russo-Otstot,Garcia,36,,,0
100402,cast,Jon Sklaroff,Charlie XO,37,,,2
100402,cast,Chad Todhunter,Charlie Weapons Tech,38,,,0
100402,cast,Abigail Marlowe,SHIELD Tech,39,,,1
100402,cast,Jeremy Maxwell,Lead SHIELD Pilot,40,,,2
100402,cast,Emerson Brooks,Senior SHIELD Agent,41,,,0
100402,cast,Evan Parke,SHIELD Agent,42,,,2
100402,cast,Ricardo Chacon,Strike SGT. #1,43,,,0
100402,cast,Griffin M. Allen,Strike SGT. #2,44,,,0
100402,cast,Ann Russo,Strike Agent,45,,,0
100402,cast,Joe Rosalina,Strike Agent,46,,,0
100402,cast,Michael Debeljak,Strike Agent,47,,,0
100402,cast,Eddie J. Fernandez,Strike Agent,48,,,2
100402,cast,Jody Hart,25th Floor Strike Agent,49,,,0
100402,cast,Steven Culp,Scudder,50,,,2
100402,cast,Derek Hughes,Human Resources Executive,51,,,2
100402,cast,Wendy Hoopes,Doctor,52,,,1
100402,cast,Ethan Rains,Lead EMT,53,,,2
100402,cast,Dominic Rains,CIA Instructor,54,,,2
100402,cast,Charles Wittman,Capitol Hill Police,55,,,0
100402,cast,"Andy Martinez, Jr.",Capitol Hill Police,56,,,2
100402,cast,Michael De Geus,FBI Agent,57,,,0
100402,cast,Terence O'Rourke,FBI Agent,58,,,0
100402,cast,Anne Grimenstein,Committee Member,59,,,0
100402,cast,Dante Rosalina,Little Boy in the Smithsonian,60,,,0
100402,cast,Robert Clotworthy,Fury Car Voice (voice),61,,,2
100402,cast,June Christopher,SHIELD Computer (voice),62,,,1
100402,cast,Gary Sinise,The Smithsonian Narrator (voice),63,,,2
100402,cast,Dean Barlage,SHIELD Agent (uncredited),64,,,2
100402,cast,Henry Goodman,Dr. List (uncredited),65,,,2
100402,cast,Thomas Kretschmann,Baron Wolfgang von Strucker (uncredited),66,,,2
100402,cast,Elizabeth Olsen,Wanda Maximoff (uncredited),67,,,1
100402,cast,Debbie Scaletta,Museum Visitor (uncredited),68,,,1
100402,cast,Aaron Taylor-Johnson,Pietro Maximoff (uncredited),69,,,2
100402,crew,Sarah Finn,,,Casting,Production,1
100402,crew,Beat Frutiger,,,Art Direction,Art,0
100402,crew,Christopher Markus,,,Screenplay,Writing,2
100402,crew,Stephen McFeely,,,Screenplay,Writing,2
100402,crew,Kevin Ishioka,,,Art Direction,Art,2
100402,crew,Stan Lee,,,Executive Producer,Production,2
100402,crew,Kevin Feige,,,Producer,Production,2
100402,crew,Leslie A. Pope,,,Set Decoration,Art,0
100402,crew,Thomas Valentine,,,Supervising Art Director,Art,2
100402,crew,Judianna Makovsky,,,Costume Design,Costume & Make-Up,1
100402,crew,Jeffrey Ford,,,Editor,Editing,2
100402,crew,Peter Wenham,,,Production Design,Art,2
100402,crew,Anthony Russo,,,Director,Directing,2
100402,crew,Joe Russo,,,Director,Directing,2
100402,crew,Gary Kosko,,,Art Direction,Art,0
100402,crew,Michael Grillo,,,Executive Producer,Production,2
100402,crew,Louis D'Esposito,,,Executive Producer,Production,2
100402,crew,Alan Fine,,,Executive Producer,Production,2
100402,crew,Victoria Alonso,,,Executive Producer,Production,0
100402,crew,Todd Rex,,,Sculptor,Art,2
100402,crew,Allan A. Apone,,,Makeup Department Head,Costume & Make-Up,0
100402,crew,Ed Brubaker,,,Characters,Writing,2
100402,crew,Henry Jackman,,,Original Music Composer,Sound,2
100402,crew,Trent Opaloch,,,Cinematography,Crew,0
100402,crew,Nate Moore,,,Co-Producer,Production,0
100402,crew,Mitchell Bell,,,Associate Producer,Production,2
100402,crew,Amy Johnston,,,Stunts,Crew,1
100402,crew,Stephen Christensen,,,Art Direction,Art,0
100402,crew,Lars P. Winther,,,Associate Producer,Production,2
100402,crew,Matthew Schmidt,,,Editor,Editing,0
100402,crew,Russell R. Anderson,,,Leadman,Art,0
100402,crew,Doug Crawford,,,Propmaker,Crew,0
100402,crew,G. Lynn Maughan,,,Propmaker,Crew,0
100402,crew,Carol Kiefer,,,Art Department Coordinator,Art,0
100402,crew,Cuitlahuac Morales Velazquez,,,Sculptor,Art,0
100402,crew,Chris O'Connell,,,Visual Effects Editor,Crew,2
100402,crew,Camille Friend,,,Hair Department Head,Costume & Make-Up,1
100402,crew,Valentin Toncu,,,Lighting Technician,Lighting,0
100402,crew,Brian N. Bentley,,,Compositors,Crew,0
100402,crew,Yan Zou,,,Software Engineer,Crew,0
100402,crew,Wayne Jaworskyj,,,Compositors,Crew,0
102382,cast,Andrew Garfield,Peter Parker / Spider-Man,0,,,2
102382,cast,Emma Stone,Gwen Stacy,1,,,1
102382,cast,Jamie Foxx,Max Dillon / Electro,2,,,2
102382,cast,Dane DeHaan,Harry Osborn / Green Goblin,3,,,2
102382,cast,Campbell Scott,Richard Parker,4,,,2
102382,cast,Embeth Davidtz,Mary Parker,5,,,1
102382,cast,Colm Feore,Donald Menken,6,,,2
102382,cast,Paul Giamatti,Aleksei Sytsevich / The Rhino (Uncredited),7,,,2
102382,cast,Sally Field,Aunt May,8,,,1
102382,cast,Max Charles,Young Peter Parker,9,,,2
102382,cast,Felicity Jones,Felicia Hardy,10,,,1
102382,cast,Marton Csokas,Dr. Ashley Kafka,11,,,2
102382,cast,Chris Cooper,Norman Osborn,12,,,2
102382,cast,B. J. Novak,Allistar Smythe,13,,,2
102382,cast,Denis Leary,Captain Stacy,14,,,2
102382,cast,Kari Coleman,Helen Stacy,15,,,2
102382,cast,Charlie DePew,Philip Stacy,16,,,2
102382,cast,Skyler Gisondo,Howard Stacy,17,,,2
102382,cast,Jacob Rodier,Simon Stacy,18,,,2
102382,cast,Stan Lee,Graduation Guest,19,,,2
102382,cast,Michael Massee,Gustav Fiers / The Gentleman,20,,,2
102382,cast,Aidy Bryant,Woman in Statue Of Liberty Costume,21,,,1
102382,cast,J.D. Walsh,Dr. Jallings - Science Investigator,22,,,2
102382,cast,Louis Cancelmi,Man in Black Suit,23,,,2
102382,cast,Sarah Gadon,Kari,24,,,1
102382,cast,Frank Deal,Agent Berkley,25,,,2
102382,cast,Martin Sheen,Uncle Ben,26,,,2
102382,cast,Mark Doherty,Swat Team Leader,27,,,2
102382,cast,Jorge Vega,Jorge,28,,,2
102382,cast,Bill Heck,G-5 Co-Pilot,29,,,2
102382,cast,Teddy Coluca,Gwen's Cabbie,30,,,0
102382,cast,Helen Stern,British Desk Attendant,31,,,1
102382,cast,Cal McCrystal,Principal Conway,32,,,2
102382,cast,Anslem Richardson,Times Square Cop,33,,,2
102382,cast,James Colby,Lead Officer,34,,,2
102382,cast,Robert Newman,Police Captain,35,,,2
102382,cast,Adrian Martinez,Bodega Cashier,36,,,2
102382,cast,Thaddeus Phillips,Robber,37,,,2
102382,cast,James McCauley,Air Traffic Controller,38,,,2
102382,cast,Rachael McOwen,Dispatcher,39,,,1
102382,cast,David Shabtai,Dispatcher,40,,,2
102382,cast,Greg Connolly,Osborn Butler,41,,,2
102382,cast,Tug Coker,Pilot,42,,,2
102382,cast,Jabari Gray,Pilot,43,,,2
102382,cast,Jamie Lynn Concepcion,Jorge's Mother,44,,,1
102382,cast,Pat Kiernan,NY1 News Anchor,45,,,2
102382,cast,Jessica Abo,NY1 Reporter,46,,,1
102382,cast,Clem Cheung,Chinese Grandpa,47,,,2
102382,cast,Dusan Hyska,Armed Robber,48,,,2
102382,cast,Andrei Runtso,Armed Robber,49,,,0
102382,cast,Brennan Taylor,Ravencroft Guard,50,,,2
102382,cast,Slate Holmgren,Ravencroft Guard,51,,,2
102382,cast,Salvatore L. Rossi,Bully,52,,,2
102382,cast,Drew Beasley,Bully,53,,,2
102382,cast,Matthew Tronieri,Bully,54,,,2
102382,cast,Dario Barosso,Bully,55,,,2
102382,cast,Paul Urcioli,Doctor,56,,,2
102382,cast,David Shih,Doctor,57,,,2
102382,cast,Daniel Gerroll,OsCorp Department Head,58,,,2
102382,cast,Brian McElhaney,Times Square Bystander,59,,,2
102382,cast,Jonathan Braylock,Times Square Bystander,60,,,2
102382,cast,Steven Hauck,Corporate Lawyer,61,,,2
102382,cast,Jessica Shea Alverson,Graduation Parent (uncredited),62,,,1
102382,cast,Peter Tzotchev,Bully,63,,,2
102382,cast,Timothy Adams,Pilot,64,,,2
102382,crew,Hans Zimmer,,,Original Music Composer,Sound,2
102382,crew,Pietro Scalia,,,Editor,Editing,2
102382,crew,Mark Friedberg,,,Production Design,Art,2
102382,crew,Stan Lee,,,Characters,Writing,2
102382,crew,Steve Ditko,,,Characters,Writing,2
102382,crew,Avi Arad,,,Producer,Production,2
102382,crew,Richard L. Johnson,,,Supervising Art Director,Art,0
102382,crew,Deborah Lynn Scott,,,Costume Design,Costume & Make-Up,1
102382,crew,Andy Armstrong,,,Stunt Coordinator,Crew,0
102382,crew,James Armstrong,,,Stunt Coordinator,Crew,0
102382,crew,John Caglione Jr.,,,Makeup Department Head,Costume & Make-Up,0
102382,crew,Alex Kurtzman,,,Screenplay,Writing,2
102382,crew,Alex Kurtzman,,,Story,Writing,2
102382,crew,Roberto Orci,,,Screenplay,Writing,2
102382,crew,Roberto Orci,,,Story,Writing,2
102382,crew,Daniel Mindel,,,Director of Photography,Camera,0
102382,crew,Joe Digaetano,,,Special Effects Coordinator,Crew,0
102382,crew,Susan Bode,,,Set Decoration,Art,0
102382,crew,Petr Hlinomaz,,,Camera Operator,Camera,2
102382,crew,James Vanderbilt,,,Story,Writing,2
102382,crew,Kathleen Chopin,,,Casting,Production,1
102382,crew,Linda Drake,,,Visual Effects Editor,Crew,0
102382,crew,Kevin Kaska,,,Orchestrator,Sound,0
102382,crew,Denise Pinckley,,,Production Manager,Production,1
102382,crew,Marc Webb,,,Director,Directing,2
102382,crew,James Fanning,,,Transportation Captain,Crew,0
102382,crew,Eric A. Norris,,,Sound Designer,Sound,0
102382,crew,Jeff Pinkner,,,Screenplay,Writing,2
102382,crew,Jeff Pinkner,,,Story,Writing,2
102382,crew,Ve Neill,,,Makeup Artist,Costume & Make-Up,1
102382,crew,Johnny Marr,,,Original Music Composer,Sound,0
102382,crew,David Stein,,,Assistant Art Director,Art,0
102382,crew,Pharrell Williams,,,Original Music Composer,Sound,2
102382,crew,Kim Jennings,,,Art Direction,Art,0
102382,crew,Matt Tolmach,,,Producer,Production,2
102382,crew,Thomas Lappin,,,Camera Operator,Camera,0
102382,crew,Donna Maloney,,,Costume Supervisor,Costume & Make-Up,1
102382,crew,Deborah Zimmerman,,,Set Costumer,Costume & Make-Up,0
102382,crew,Robin Harlan,,,Foley,Sound,0
102382,crew,Lisa Lovaas,,,Costume Supervisor,Costume & Make-Up,1
102382,crew,Stephen M. Kelley,,,Makeup Department Head,Costume & Make-Up,0
102382,crew,Eric Lewis Beauzay,,,Assistant Art Director,Art,0
102382,crew,Sandy Hamilton,,,Property Master,Crew,0
102382,crew,Kathryn C. McGinnis,,,Scenic Artist,Crew,0
102382,crew,Stephen Morahan,,,Assistant Art Director,Art,0
102382,crew,Rachel Nemec,,,Assistant Art Director,Art,0
102382,crew,Douglas Poland,,,Art Department Coordinator,Art,0
102382,crew,Nicole Greenbaum,,,Costume Supervisor,Costume & Make-Up,0
102382,crew,Elizabeth Himelstein,,,Dialect Coach,Crew,0
102382,crew,David V. Butler,,,Dialogue Editor,Editing,0
102382,crew,Tim Croshaw,,,Set Designer,Art,0
102382,crew,Noelle King,,,Set Designer,Art,1
102382,crew,Tim Zydel,,,Greensman,Art,0
102382,crew,Sean Massey,,,Dialogue Editor,Editing,0
102382,crew,Robert Troy,,,Dialogue Editor,Editing,0
102382,crew,Luis Galdames,,,Sound Effects Editor,Sound,0
102382,crew,Lee Gilmore,,,Sound Effects Editor,Sound,2
102382,crew,Hamilton Sterling,,,Sound Effects Editor,Sound,0
102382,crew,Sarah Monat,,,Foley,Sound,0
102382,crew,Kira Smith,,,Boom Operator,Sound,1
102382,crew,Addison Teague,,,Supervising Sound Editor,Sound,0
102382,crew,Ashley Beck,,,Visual Effects Supervisor,Visual Effects,0
102382,crew,Don Lee,,,Visual Effects Supervisor,Visual Effects,0
102382,crew,Kim Lee,,,Visual Effects Producer,Visual Effects,0
102382,crew,Gregory L. McMurry,,,Visual Effects Supervisor,Visual Effects,0
102382,crew,Nevin Seus,,,Music Editor,Sound,0
102382,crew,Donna Belsky,,,Studio Teachers,Crew,0
102382,crew,Jason Farrar,,,Location Manager,Production,0
102382,crew,Mark Herman,,,Visual Effects Editor,Crew,0
102382,crew,Ryan Heck,,,Assistant Art Director,Art,0
102382,crew,Malchus Janocko,,,Assistant Art Director,Art,0
102382,crew,Mark Pollard,,,Assistant Art Director,Art,0
102382,crew,Matthew Jeffrey Sama,,,Assistant Art Director,Art,0
102382,crew,Joseph Michael Tenga,,,Assistant Art Director,Art,0
102382,crew,Scott Dougan,,,Assistant Art Director,Art,0
102382,crew,Marc Connor,,,Scenic Artist,Crew,0
102382,crew,Eric de Jesus,,,Scenic Artist,Crew,0
102382,crew,Max Grafe,,,Scenic Artist,Crew,0
102382,crew,Christopher Kay,,,Scenic Artist,Crew,0
102382,crew,Diana Shaller,,,Scenic Artist,Crew,0
102382,crew,Bruce Lee Gross,,,Leadman,Art,0
102382,crew,Philippe Carr-Forster,,,Camera Operator,Camera,0
102382,crew,Ted Chu,,,Camera Operator,Camera,0
102382,crew,William Klayer,,,Camera Operator,Camera,0
102382,crew,George Peters,,,Camera Operator,Camera,0
102382,crew,Christopher Prampin,,,Gaffer,Lighting,0
102382,crew,Stephen Pardee,,,Set Costumer,Costume & Make-Up,0
102382,crew,Laura Wolford,,,Set Costumer,Costume & Make-Up,0
102382,crew,Mandy Arnold,,,Digital Intermediate,Editing,0
102382,crew,Julie Kuehndorf,,,Publicist,Production,0
102382,crew,Wendy Lee Roberts,,,Script Supervisor,Directing,1
102382,crew,Daniel Carbo,,,Production Manager,Production,0
102382,crew,Angela Quiles,,,Production Supervisor,Production,0
102382,crew,Avner Engel,,,Animation,Visual Effects,0
102382,crew,Eddie Prickett,,,Animation,Visual Effects,0
102382,crew,Mike Dharney,,,Animation,Visual Effects,0
102382,crew,Kevin Webb,,,Animation,Visual Effects,0
102382,crew,Wayne Jaworskyj,,,Compositors,Crew,0
102382,crew,Jacob Jared Jones,,,Compositors,Crew,0
102382,crew,Joo-Hwan Park,,,Compositors,Crew,0
102382,crew,Aaron Williams,,,VFX Artist,Visual Effects,0
102382,crew,Jessica Wolff,,,Compositors,Crew,0
240832,cast,Scarlett Johansson,Lucy Miller,0,,,1
240832,cast,Morgan Freeman,Professor Samuel Norman,1,,,2
240832,cast,Choi Min-sik,Mr. Jang,2,,,2
240832,cast,Amr Waked,Pierre Del Rio,3,,,2
240832,cast,Julian Rhind-Tutt,The Limey,4,,,2
240832,cast,Pilou Asbæk,Richard,5,,,2
240832,cast,Analeigh Tipton,Caroline,6,,,1
240832,cast,Nicolas Phongpheth,Jii,7,,,0
240832,cast,Jan Oliver Schroeder,German Mule,8,,,2
240832,cast,Luca Angeletti,Italian Mule,9,,,2
240832,cast,Paul Lefèvre,French Mule,10,,,2
240832,cast,Pierre Poirot,Professor,11,,,2
240832,cast,Pierre Grammont,Professor,12,,,0
240832,cast,Bertrand Quoniam,Professor,13,,,0
240832,cast,Loïc Brabant,Professor,14,,,0
240832,cast,Pascal Loison,Drug Addict,15,,,0
240832,cast,Pierre Gérard,Airport Doctor,16,,,0
240832,cast,Isabelle Cagnat,Airport Nurse,17,,,0
240832,cast,Frédéric Chau,Cabin Manager,18,,,0
240832,cast,Claire Tran,Flight Attendant,19,,,1
240832,cast,François Legrand,Business Man Plane,20,,,0
240832,cast,Bob Martet,Customs Officer,21,,,0
240832,cast,Cédric Chevalme,Cop Daniel,22,,,0
240832,cast,Alexis Rangheard,Cop Robert,23,,,0
240832,cast,Tonio Descanvelle,Cop Sergeant,24,,,0
240832,cast,Julien Personnaz,Cop,25,,,0
240832,cast,Christophe Lavalle,Cop,26,,,0
240832,cast,Renaud Cestre,Student,27,,,0
240832,cast,Thibault Segouin,Student,28,,,2
240832,cast,Matthew Bravais,Student,29,,,0
240832,cast,Claire Zaniolo,Student,30,,,0
240832,cast,Alessandro Giallocosta,Marco Brezzi,31,,,0
240832,cast,Wolfgang Pissors,Berlin Custom Officer,32,,,0
240832,cast,Sifan Shao,Chinese Doctor,33,,,0
240832,cast,Paul Chan,Taipei Surgeon,34,,,0
240832,cast,Seo Chong-Ju,Jang's Lieutenant,35,,,0
240832,cast,Shin Chang-Soo,Jang's Lieutenant,36,,,0
240832,cast,Chou Chung-Wei,Jang's Man,37,,,0
240832,cast,Huan Jhih-Cyuan,Jang's Man,38,,,0
240832,cast,I. Cheng-Sheng,Jang's Man,39,,,0
240832,cast,Frank Ma,Jang's Man,40,,,0
240832,cast,Tseng Sheng-En,Jang's Man,41,,,0
240832,cast,Liu Hsieh-Min,Mahjong Room Man,42,,,0
240832,cast,Sandra Abouav,Prehistoric Lucy,43,,,0
240832,cast,Abel Aboualiten,Prehistoric Man,44,,,0
240832,cast,Samuel Churin,The Receptionist,45,,,0
240832,cast,Ken Lin,Regent Hotel Concierge #1,46,,,2
240832,cast,Mason Lee,Regent Hotel Concierge #2,47,,,2
240832,cast,Hsing Feng,Lucy's Driver,48,,,0
240832,cast,Hao-Hsiang Hsu,Warehouse Man Driver,49,,,0
240832,cast,Laura D'Arista,Lucy's Mother (voice),50,,,0
240832,cast,Eunyul Hong,Phone Voice Royal Suite (voice),51,,,0
240832,cast,Mohammad Aslam Ansari,Fakir,52,,,0
240832,cast,Kevin Dust,American Native Indian,53,,,0
240832,cast,Diego Llano,American Native Indian,54,,,0
240832,cast,Timothy Reevis,American Native Indian,55,,,0
240832,cast,Jaysson Reyes De La Cruz,American Native Indian,56,,,0
240832,cast,German Tintaya Mamani,American Native Indian,57,,,0
240832,cast,Kanneti Sawe Han,Rubik's Cube Boy,58,,,0
240832,crew,Luc Besson,,,Director,Directing,2
240832,crew,Luc Besson,,,Writer,Writing,2
240832,crew,Eric Serra,,,Original Music Composer,Sound,0
240832,crew,Thierry Arbogast,,,Director of Photography,Camera,2
240832,crew,Nathalie Cheron,,,Casting,Production,2
240832,crew,Shannon Mills,,,Sound Designer,Sound,0
240832,crew,Shannon Mills,,,Supervising Sound Editor,Sound,0
240832,crew,Jean-Christophe Magnaud,,,Special Effects Coordinator,Crew,0
240832,crew,Olivier Bériot,,,Costume Design,Costume & Make-Up,2
240832,crew,Hugues Tissandier,,,Production Design,Art,2
240832,crew,Jessica Forde,,,Still Photographer,Camera,0
240832,crew,Didier Lozahic,,,Editor,Editing,0
240832,crew,Didier Lozahic,,,Sound Re-Recording Mixer,Sound,0
240832,crew,Virginie Besson-Silla,,,Producer,Production,0
240832,crew,Laurent Demianoff,,,Stunt Coordinator,Crew,0
240832,crew,Marc Shmuger,,,Executive Producer,Production,0
240832,crew,Larry McConkey,,,Steadicam Operator,Camera,0
240832,crew,Gilles Boillot,,,Art Direction,Art,2
240832,crew,Isabelle Querrioux,,,Script Supervisor,Directing,0
240832,crew,Stéphane Robert,,,Makeup Artist,Costume & Make-Up,0
240832,crew,Régis Boussin,,,Boom Operator,Sound,0
240832,crew,Matthieu Dallaporta,,,Sound Re-Recording Mixer,Sound,0
240832,crew,Matthieu Dallaporta,,,Dialogue Editor,Editing,0
240832,crew,Kevin Berger,,,Visual Effects Supervisor,Visual Effects,0
240832,crew,Simon Descamps,,,Visual Effects Producer,Visual Effects,0
240832,crew,Samuel Potin,,,Music Editor,Sound,0
240832,crew,Anne Moralis,,,Wigmaker,Costume & Make-Up,0
240832,crew,Dominique Moisan,,,Art Direction,Art,0
240832,crew,Stéphane Robuchon,,,Art Direction,Art,0
240832,crew,Thierry Zemmour,,,Art Direction,Art,0
240832,crew,Evelyne Tissandier,,,Set Decoration,Art,0
240832,crew,Christophe Chabenet,,,Sculptor,Art,0
240832,crew,Charlie Clerc,,,Assistant Art Director,Art,0
240832,crew,Anne-Sophie Delaunay,,,Assistant Art Director,Art,0
240832,crew,Paulo Gonçalves,,,Assistant Art Director,Art,0
240832,crew,Virginie Irdel,,,Assistant Art Director,Art,0
240832,crew,Stéphane Linet,,,Property Master,Crew,0
240832,crew,Ben Mauro,,,Conceptual Design,Art,0
240832,crew,Guy Monbillard,,,Property Master,Crew,0
240832,crew,Olivier Nguyen,,,Property Master,Crew,0
240832,crew,Eduardo Pena,,,Conceptual Design,Art,0
240832,crew,Guillaume Bouchateau,,,Sound Designer,Sound,0
240832,crew,Guillaume Bouchateau,,,Supervising Sound Editor,Sound,0
240832,crew,Aymeric Devoldère,,,Sound Designer,Sound,0
240832,crew,Lionel Dousset,,,Boom Operator,Sound,0
240832,crew,Aiden Ramos,,,Sound Recordist,Crew,0
240832,crew,Richard Bluff,,,Visual Effects Supervisor,Visual Effects,0
240832,crew,Marie-Cecile Dahan,,,Visual Effects Producer,Visual Effects,0
240832,crew,Valerie Delahaye,,,Visual Effects Producer,Visual Effects,0
240832,crew,François Dumoulin,,,Visual Effects Supervisor,Visual Effects,0
240832,crew,Brice Liesveld,,,Visual Effects Producer,Visual Effects,0
240832,crew,James Pastorius,,,Visual Effects Supervisor,Visual Effects,0
240832,crew,Gregory Fromentin,,,Gaffer,Lighting,0
240832,crew,Adrien Adriaco,,,Location Manager,Production,0
240832,crew,Raimundo Querido,,,Stunts,Crew,0
240832,crew,Jeremy Bowker,,,Sound Effects Editor,Sound,0
240832,crew,Sophie Leclerc,,,Visual Effects Producer,Visual Effects,0
240832,crew,Lorenzo Donati,,,Steadicam Operator,Camera,0
240832,crew,Florence Batteault,,,Makeup Artist,Costume & Make-Up,0
240832,crew,Marie Gombeaud-Antoine,,,Makeup Artist,Costume & Make-Up,0
240832,crew,Nathalie Regior,,,Makeup Artist,Costume & Make-Up,0
240832,crew,Marthe Faucouit,,,Makeup Artist,Costume & Make-Up,0
240832,crew,Sylvie Ferry,,,Makeup Effects,Crew,0
240832,crew,Frédérique Foglia,,,Makeup Effects,Crew,0
240832,crew,Thierry Guilmard,,,Production Manager,Production,0
240832,crew,Sébastien Jeannot,,,Sound Effects Editor,Sound,0
240832,crew,Ryan Wiederkehr,,,Visual Effects Producer,Visual Effects,0
240832,crew,Daniel Perez Ferreira,,,CG Supervisor,Crew,0
240832,crew,Jean-Baptiste Jay,,,Camera Operator,Camera,0
240832,crew,Mark Gerasimenko,,,Helicopter Camera,Camera,0
240832,crew,Marion Gaillard,,,Additional Camera,Camera,0
240832,crew,Marc Guidetti,,,Location Manager,Production,0
240832,crew,Jérémy Petetin,,,Location Manager,Production,0
240832,crew,Nour Rakotobe,,,Production Accountant,Production,0
240832,crew,Todd Spears,,,Production Accountant,Production,0
127585,cast,Hugh Jackman,Logan / Wolverine,0,,,2
127585,cast,James McAvoy,Charles Xavier / Professor X (Young),1,,,2
127585,cast,Michael Fassbender,Erik Lehnsherr / Magneto (Young),2,,,2
127585,cast,Jennifer Lawrence,Raven Darkholme / Mystique,3,,,1
127585,cast,Halle Berry,Ororo Munroe / Storm,4,,,1
127585,cast,Anna Paquin,Marie D'Ancanto / Rogue,5,,,1
127585,cast,Ellen Page,"Katherine ""Kitty"" Pryde / Shadowcat",6,,,1
127585,cast,Peter Dinklage,Bolivar Trask,7,,,2
127585,cast,Ian McKellen,Erik Lehnsherr / Magneto (Old),8,,,2
127585,cast,Patrick Stewart,Charles Xavier / Professor X (Old),9,,,2
127585,cast,Nicholas Hoult,Hank McCoy / Beast,10,,,2
127585,cast,Kelsey Grammer,Hank McCoy / Beast (older),11,,,2
127585,cast,Shawn Ashmore,Bobby Drake / Iceman,12,,,2
127585,cast,Omar Sy,Lucas Bishop,13,,,2
127585,cast,Evan Peters,Peter Maximoff / Quicksilver,14,,,2
127585,cast,Josh Helman,William Stryker,15,,,2
127585,cast,Daniel Cudmore,Piotr Rasputin / Colossus,16,,,2
127585,cast,Fan Bingbing,Clarice Ferguson / Blink,17,,,1
127585,cast,Adan Canto,Roberto da Costa / Sunspot,18,,,2
127585,cast,Booboo Stewart,James Proudstar / Warpath,19,,,0
