id,name,character,order,gender
24,David Carradine,Bill,4,2
24,Michael Madsen,Budd,5,2
24,Julie Dreyfus,Sofie Fatale,6,1
24,Chiaki Kuriyama,Gogo Yubari,7,1
24,Sonny Chiba,Hattori Hanzo,8,2
24,Gordon Liu Chia-Hui,Johnny Mo,9,0
24,Michael Parks,Earl McGraw,10,2
24,Michael Bowen,Buck,11,2
24,Jun Kunimura,Tanaka,12,2
24,Kenji Ohba,Bald Guy (Sushi Shop),13,0
24,Yuki Kazamatsuri,Proprietor,14,1
24,James Parks,Edgar McGraw,15,0
24,Sakichi Satô,Charlie Brown,16,0
24,Jonathan Loughran,Trucker,17,0
24,Yoshiyuki Morishita,Tokyo Business Man,18,0
24,Tetsuro Shimaguchi,Crazy 88 #1 (Miki),19,2
24,Kazuki Kitamura,Crazy 88,20,2
24,Yoji Tanaka,Crazy 88,21,2
24,Sô Yamanaka,Crazy 88,23,0
24,Julie Manase,Crazy 88 #6 (Girl),24,1
24,Akaji Maro,Boss Ozawah,25,0
24,Goro Daimon,Boss Honda,26,0
24,Shun Sugata,Boss Benta,27,2
24,Zhang Jin Zhan,Boss Orgami,28,0
24,Hu Xiaohui,Young 88 (Spanked Boy),29,0
24,Ambrosia Kelley,Nikki Bell,30,0
24,Sachiko Fujii,"The 5, 6, 7, 8's",31,0
24,Shu Lan Tuan,Okinawa Airline Ticket Agent,32,1
24,Ai Maeda,O-Ren (anime sequence) (voice),33,0
24,Naomi Kusumi,Boss Matsumoto (anime sequence) (voice),34,0
24,Hikaru Midorikawa,Pretty Riki (anime sequence) (voice),35,0
24,高桥一生,Crazy 88,36,2
122,Elijah Wood,Frodo Baggins,0,2
122,Ian McKellen,Gandalf the White,1,2
122,Viggo Mortensen,Aragorn,2,2
122,Liv Tyler,Arwen Evenstar,3,1
122,Orlando Bloom,Legolas,4,2
122,John Rhys-Davies,Gimli & Treebeard (Voice),5,2
122,Sean Astin,Sam Gamgee,6,2
122,Billy Boyd,Peregrin 'Pippin' Took,7,2
122,Dominic Monaghan,Meriadoc 'Merry' Brandybuck,8,2
122,Andy Serkis,Gollum,9,2
122,Hugo Weaving,Elrond,10,2
122,Ian Holm,Bilbo Baggins,11,2
122,Bernard Hill,"Théoden, King of Rohan",12,2
122,Miranda Otto,Éowyn,13,1
122,David Wenham,Faramir,14,2
122,Karl Urban,Éomer,15,2
122,John Noble,Denethor,16,0
122,Cate Blanchett,Galadriel,17,1
122,Lawrence Makoare,Gothmog & Witchking of Angmar,18,2
122,Paul Norell,King of the Dead,19,0
122,Thomas Robins,Deagol,20,0
122,Sarah McLeod,Rosie Cotton,21,1
122,Sean Bean,Boromir,22,2
122,Marton Csokas,Celeborn,23,2
122,Christopher Lee,saruman,24,2
122,David Aston,Gondorian Soldier 3,25,0
122,Sadwyn Brophy,Damrod,26,0
122,Alistair Browning,Damrod,27,0
122,Ian Hughes,Irolas,28,2
393,Uma Thurman,Beatrix 'The Bride' Kiddo,0,1
393,David Carradine,Bill,1,2
393,Daryl Hannah,Elle Driver,2,1
393,Michael Madsen,Budd,3,2
393,Gordon Liu Chia-Hui,Pai Mei,4,0
393,Michael Parks,Esteban Vihaio,5,2
393,Perla Haney-Jardine,B.B. Kiddo,6,1
393,Larry Bishop,Larry Gomez,7,2
393,Samuel L. Jackson,Rufus,8,2
393,Lucy Liu,O-Ren Ishii,9,1
393,Vivica A. Fox,Vernita Green,10,1
393,Julie Dreyfus,Sofie Fatale,11,1
393,Christopher Allen Nelson,Tommy Plympton,12,2
393,Helen Kim,Karen Kim,13,0
393,Laura Cayouette,Rocket,14,1
393,Jun Kunimura,Boss Tanaka,15,2
393,Goro Daimon,Boss Honda,16,0
393,Kazuki Kitamura,Boss Koji / Crazy 88,17,2
393,Akaji Maro,Boss Ozawah,18,0
393,Shun Sugata,Boss Benta,19,2
393,Sachiko Fujii,"The 5, 6, 7, 8's",20,0
393,Sakichi Satô,Charlie Brown,21,0
393,Yoji Tanaka,Crazy 88,22,2
393,Sô Yamanaka,Crazy 88,23,0
393,Chiaki Kuriyama,Gogo,25,1
393,Claire Smithies,Clarita,26,1
393,高桥一生,Crazy 88,27,2
673,Daniel Radcliffe,Harry Potter,0,2
673,Rupert Grint,Ron Weasley,1,2
673,Emma Watson,Hermione Granger,2,1
673,Gary Oldman,Sirius Black,3,2
673,David Thewlis,Remus Lupin,4,2
673,Alan Rickman,Severus Snape,5,2
673,Michael Gambon,Albus Dumbledore,6,2
673,Robbie Coltrane,Rubeus Hagrid,7,2
673,Tom Felton,Draco Malfoy,8,2
673,Emma Thompson,Sybill Trelawney,9,1
673,Maggie Smith,Minerva McGonagall,10,1
673,Bonnie Wright,Ginny Weasley,11,1
673,James Phelps,Fred Weasley,12,2
673,Oliver Phelps,George Weasley,13,2
673,Timothy Spall,Peter Pettigrew,14,2
673,Matthew Lewis,Neville Longbottom,15,2
673,David Bradley,Argus Filch,16,2
673,Julie Walters,Molly Weasley,17,1
673,Mark Williams,Arthur Weasley,18,2
673,Richard Griffiths,Vernon Dursley,19,2
673,Fiona Shaw,Petunia Dursley,20,1
673,Harry Melling,Dudley Dursley,21,2
673,Alfie Enoch,Dean Thomas,22,0
673,Devon Murray,Seamus Finnegan,23,2
673,Jamie Waylett,Vincent Crabbe,24,2
673,Josh Herdman,Gregory Goyle,25,2
673,Chris Rankin,Percy Weasley,26,2
673,Robert Hardy,Cornelius Fudge,27,2
673,Pam Ferris,Marge Dursley,28,1
673,Warwick Davis,Filius Flitwick,29,2
673,Dawn French,The Fat Lady,30,1
673,Lee Ingleby,Stan Shunpike,31,2
673,Lenny Henry,Dre Head (voice),32,2
673,Genevieve Gaunt,Pansy Parkinson,33,0
673,Sitara Shah,Parvati Patel,34,0
673,Danielle Tabor,Angelina Johnson,35,0
673,Bronson Webb,Pike,36,2
673,Jim Tavaré,Tom,37,2
673,Ekow Quartey,Bem,38,0
673,Jimmy Gardner,Ernie the Bus Driver,39,2
673,Julie Christie,Madame Rosmerta,40,1
673,Paul Whitehouse,Sir Cadogan,41,2
673,Geraldine Somerville,Lily Potter,42,1
673,Adrian Rawlins,James Potter,43,2
673,Jennifer Smith,Lavender Brown,44,0
673,Peter Best,Walden Macnair,45,0
673,Marianne Chase,Rionach O'Neal,46,0
673,Samantha Clinch,Eloise Midgen,47,0
673,Kandice Morris,Kellah,48,0
673,Lewis Barnshaw,Michael McManus,49,0
673,Violet Columbus,Girl with Flowers,50,1
558,Tobey Maguire,Peter Parker / Spider-Man,0,2
558,Kirsten Dunst,Mary Jane Watson,1,1
558,James Franco,Harry Osborn,2,2
558,Alfred Molina,Dr. Otto Octavius / Doctor Octopus,3,2
558,Rosemary Harris,May Parker,4,1
558,Donna Murphy,Rosalie Octavius,5,1
558,J.K. Simmons,J. Jonah Jameson,6,2
558,Daniel Gillies,John Jameson,7,2
558,Dylan Baker,Dr. Curt Connors,8,2
558,Willem Dafoe,Norman Osborn / Green Goblin,9,2
558,Mageina Tovah,Ursula,10,1
558,Bruce Campbell,Snooty Usher,11,2
558,Stan Lee,Man Dodging Debris,12,2
558,Scott Spiegel,Man on Balcony,13,2
558,Joel McHale,Mr. Jacks,14,2
558,Hal Sparks,Elevator Passenger,15,0
558,Donnell Rawlings,Pizza 'Heist' Witness,16,2
558,Emily Deschanel,Receptionist,17,1
558,Elizabeth Banks,Miss Brant,18,1
558,Daniel Dae Kim,Raymond,19,2
558,Aasif Mandvi,Mr. Aziz,20,2
558,Joey Diaz,Train Passenger,21,2
558,Vanessa Ferlito,Louise,22,1
558,Joy Bryant,Woman at Web,23,1
558,John Landis,Doctor,24,2
558,Phil LaMarr,Train Passenger (uncredited),25,2
558,Gregg Edelman,Dr. Davis,26,2
558,Ted Raimi,Hoffman,27,2
558,Cliff Robertson,Ben Parker,28,0
558,Elya Baskin,Mr. Ditkovich,29,2
558,Bill Nunn,Joseph 'Robbie' Robertson,30,2
558,Brent Briscoe,Garbage Man,31,2
558,Christine Estabrook,Mrs. Jameson,32,1
558,John Paxton,Houseman,33,0
558,Joanne Baron,Skeptical Scientist,34,1
558,Peter McRobbie,OsCorp Representative,35,2
558,Louis Lombardi,Poker Player,36,2
558,Marc John Jefferies,Amazed Kid,37,2
558,Reed Diamond,Algernon,38,2
558,Brendan Patrick Connor,Theater Traffic Cop,39,0
558,Dan Callahan,Jack,40,0
558,Susie Park,Clawing Nurse,41,0
558,Brianna Brown,Train Passenger,42,1
558,Tom Carey,Train Conductor,43,0
558,Dan Hicks,Train Passenger,44,0
558,Timothy Patrick Quill,Train Passenger,45,0
558,Tony Campisi,Train Passenger,46,2
558,Molly Cheek,Society Woman,47,1
558,Kelly Connell,Dr. Isaacs,48,2
558,Roshon Fegan,Amazed Kid,49,0
558,Taylor Gilbert,Mrs. Watson,50,1
558,Timothy Jerome,Injured Scientist,51,2
558,Elyse Dinh,Violinist,52,0
558,Bill E. Rogers,Fireman,53,0
558,Anne Betancourt,Woman at Fire,54,0
558,Tricia Peters,Screaming Nurse,55,0
558,Tim Storms,Chainsaw Doctor,56,0
558,Bill Calvert,Train Passenger,57,0
558,Peter Allas,Train Passenger,58,2
558,Chloe Dykstra,Train Passenger,59,0
558,Julia Max,Train Passenger,60,0
558,Calvin Dean,Boomer (uncredited),61,0
558,Frank Bonsangue,Pizza Man (uncredited),62,0
558,Andre M. Johnson,Fireman 2 (uncredited),63,0
558,Peter Cincotti,Piano Player in Planetarium (uncredited),64,0
558,Peyton List,Little Girl Playing on Steps (uncredited),65,1
558,Spencer List,Little Boy Playing on Steps (uncredited),66,0
558,Troy Metcalf,Blue Collar Guy (uncredited),67,0
558,Scott Ross,Pedestrian (uncredited),68,2
558,Bonnie Somerville,Screaming Woman (uncredited),69,1
558,Wesley Volcy,Columbia University Student (uncredited),70,0
558,Lou Volpe,Man at Web (uncredited),71,0
558,David Boston,Pedestrian (uncredited),72,0
558,Garrett Warren,Bearded Doctor (uncredited),73,2
558,Michael Arthur,NYPD Officer (uncredited),74,2
558,Cindy Cheung,Chinese Daughter (uncredited),75,1
2048,Will Smith,Del Spooner,0,2
2048,Bridget Moynahan,Susan Calvin,1,1
2048,Alan Tudyk,Sonny,2,2
2048,James Cromwell,Dr. Alfred Lanning,3,2
2048,Bruce Greenwood,Lawrence Robertson,4,2
2048,Shia LaBeouf,Farber,5,2
2048,Chi McBride,Lt. John Bergin,6,2
2048,Jerry Wasserman,Baldez,7,2
2048,Peter Shinkoda,Chin,8,2
2048,Terry Chen,Chin,9,2
2048,David Haysom,NS4 Robot and NS5 Robot,10,2
2048,Scott Heindl,NS4 Robot and NS5 Robot,11,2
2048,Adrian Ricard,Granny,12,1
2048,Fiona Hogan,V.I.K.I.,13,1
2048,Sharon Wilkins,Asthmatic Woman,14,0
2048,Craig March,Detective,15,0
2048,Darren Moore,Homeless Man,16,2
2048,Emily Tennant,Young Girl,17,1
2048,Tiffany Lyndall-Knight,Mob Woman,18,1
2048,Aaron Douglas,USR Attorney #1,19,2
2048,Angela Moore,Wife,20,1
9806,Craig T. Nelson,Bob Parr / Mr. Incredible (voice),0,2
9806,Holly Hunter,Helen Parr / Elastigirl (voice),1,1
9806,Samuel L. Jackson,Lucius Best / Frozone (voice),2,2
9806,Jason Lee,Buddy Pine / Syndrome (voice),3,2
9806,Dominique Louis,Bomb Voyage (voice),4,2
9806,Teddy Newton,Newsreel Narrator (voice),5,2
9806,Eli Fucile,Jack Jack Parr (voice),6,0
9806,Maeve Andrews,Jack Jack Parr (voice),7,0
9806,Spencer Fox,Dashiell 'Dash' Parr (voice),8,0
9806,Sarah Vowell,Violet Parr (voice),9,1
9806,Elizabeth Peña,Mirage (voice),10,1
9806,Brad Bird,Edna 'E' Mode (voice),11,2
9806,Jean Sincere,Mrs. Hogenson (voice),12,1
9806,Wallace Shawn,Gilbert Huph (voice),13,2
9806,Lou Romano,Bernie Kropp (voice),14,2
9806,Wayne Canney,Principal (voice),15,0
9806,Michael Bird,Tony Rydinger (voice),16,0
9806,John Ratzenberger,The Underminer (voice),17,2
9806,Kimberly Adair Clark,Honey (voice),18,0
9806,Bud Luckey,Rick Dicker (voice),20,2
9806,Pete Docter,Additional Voices (voice),21,2
9806,Andrew Stanton,Additional Voices (voice),22,2
9806,Bret 'Brook' Parker,Kari (voice),23,0
9806,Mark Andrews,Additional Voices (voice),24,2
9806,Nicholas Bird,Additional Voices (voice),25,2
9806,Louis Gonzales,Additional Voices (voice),26,0
9806,Elizabeth Greenberg,Additional Voices (voice),27,0
9806,Ollie Johnston,Additional Voices (voice),28,0
9806,Brad Lewis,Additional Voices (voice),29,2
9806,Ted Mathot,Additional Voices (voice),30,0
9806,Jazzie Mahannah,Additional Voices (voice),31,0
9806,Bob Peterson,Additional Voices (voice),32,2
9806,Jeff Pidgeon,Additional Voices (voice),33,2
9806,Joe Ranft,Additional Voices (voice),34,0
9806,Lori Richardson,Additional Voices (voice),35,1
9806,A.J. Riebli III,Additional Voices (voice),36,0
9806,Katherine Ringgold,Additional Voices (voice),37,0
9806,Stephen Schaffer,Additional Voices (voice),38,2
9806,Bob Scott,Additional Voices (voice),39,2
9806,Peter Sohn,Additional Voices (voice),40,2
9806,Frank Thomas,Additional Voices (voice),41,2
9806,Pamela Gaye Walker,Additional Voices (voice),42,0
9806,Patrick Walker,Additional Voices (voice),43,0
9806,Deirdre Warin,Additional Voices (voice),44,0
1895,Ewan McGregor,Obi-Wan Kenobi,0,2
1895,Natalie Portman,Padmé Amidala,1,1
1895,Hayden Christensen,Anakin Skywalker / Darth Vader,2,2
1895,Ian McDiarmid,Chancellor Palpatine / Darth Sidious,3,2
1895,Samuel L. Jackson,Mace Windu,4,2
1895,Christopher Lee,Count Dooku,5,2
1895,Anthony Daniels,C-3PO,6,2
1895,Kenny Baker,R2-D2,7,2
1895,Frank Oz,Yoda (Voice),8,2
1895,Jimmy Smits,Senator Bail Organa,9,2
1895,Peter Mayhew,Chewbacca,10,2
1895,Oliver Ford Davies,Sio Bibble,11,2
1895,Ahmed Best,Jar Jar Binks,12,2
1895,Silas Carson,Ki-Adi-Mundi / Nute Gunray,13,2
1895,Joel Edgerton,Owen Lars,14,2
1895,Bonnie Piesse,Beru Lars,15,0
1895,Matthew Wood,General Grievous (voice),16,2
1895,Temuera Morrison,Commander Cody,17,2
1895,Bruce Spence,Tion Medon,18,2
1895,Jeremy Bulloch,Captain Colton,19,0
1895,Wayne Pygram,Governor Tarkin,20,2
1895,Nick Gillard,Cin Drallig,21,2
1895,Aidan Barton,Luke Skywalker & Leia Organa,22,0
1895,James Earl Jones,Darth Vader (voice),23,0
1895,George Lucas,Baron Papanoida,24,2
1895,Jett Lucas,Zett Jukassa,25,0
1895,Amanda Lucas,Terr Taneel,26,0
1895,Katie Lucas,Chi Eekway,27,0
1895,Jay Laga'aia,Captain Typho,28,2
1895,Rohan Nichol,Captain Antilles,29,2
1895,David Bowers,Mas Amedda,30,2
1895,Keisha Castle-Hughes,Queen of Naboo,31,0
1895,Matt Sloan,Plo Koon,32,0
1895,Rebecca Jackson Mendoza,Queen of Alderaan,33,0
1895,Tux Akindoyeni,Agen Kolar,34,0
1895,Matt Rowan,Senator Orn Free Taa,35,0
1895,Kenji Oates,Saesee Tiin,36,0
1895,Amy Allen,Aayla Secura,37,0
1895,Bodie Taylor,Clone Trooper,38,0
1895,Graeme Blundell,Ruwee Naberrie,39,2
1895,Trisha Noble,Jobal Naberrie,40,1
1895,Claudia Karvan,Sola Naberrie,41,1
1895,Keira Wingate,Ryoo Naberrie,42,0
1895,Hayley Mooy,Pooja Naberrie,43,0
1895,Sandi Finlay,Sly Moore,44,0
1895,Genevieve O'Reilly,Mon Mothma,45,1
1895,Warren Owens,Fang Zar,46,0
1895,Kee Chan,Malé-Dee,47,2
1895,Rena Owen,Nee Alavar,48,1
1895,Christopher Kirby,Giddean Danu,49,2
1895,Kristy Wright,Moteé,50,0
1895,Coinneach Alexander,Whie,51,0
1895,Mousy McCallum,Bene,52,0
1895,Michael Kingma,Wookiee,53,0
1895,Axel Dench,Wookiee,54,0
1895,Steven Foy,Wookiee,55,0
1895,Julian Khazzouh,Wookiee,56,0
1895,James Rowland,Wookiee,57,0
1895,David Stiff,Wookiee,58,0
1895,Robert Cope,Wookiee,59,0
272,Christian Bale,Bruce Wayne / Batman,0,2
272,Michael Caine,Alfred Pennyworth,1,2
272,Liam Neeson,Henri Ducard,2,2
272,Katie Holmes,Rachel Dawes,3,1
272,Gary Oldman,James Gordon,4,2
272,Cillian Murphy,Dr. Jonathan Crane / Scarecrow,5,2
272,Tom Wilkinson,Carmine Falcone,6,2
272,Morgan Freeman,Lucius Fox,7,2
272,Rutger Hauer,Earle,8,2
272,Ken Watanabe,Ra's Al Ghul,9,2
272,Mark Boone Junior,Flass,10,2
272,Linus Roache,Thomas Wayne,11,2
272,Larry Holden,Finch,12,2
272,Gerard Murphy,Judge Faden,13,0
272,Colin McFarlane,Loeb,14,2
272,Jack Gleeson,Little Boy,15,2
272,T.J. Ramini,Crane Thug #1,16,0
272,Kieran Hurley,Crane Thug #2,17,2
272,Catherine Porter,Blonde Female Reporter / Assassin,18,0
272,Gus Lewis,Bruce Wayne als Kind,19,2
272,Rade Serbedzija,Homeless Man,20,2
272,Sara Stewart,Martha Wayne,21,1
272,Richard Brake,Joe Chill,22,2
272,Emma Lockhart,Rachel Dawes - age 8,23,1
272,Christine Adams,Jessica,24,1
272,John Nolan,Fredericks,25,2
272,Karen David,Courthouse Reporter #1,26,1
272,Jonathan D. Ellis,Courthouse Reporter #2,27,2
272,Tamer Hassan,Faden's Limo Driver,28,2
272,Ronan Leahy,Uniformed Policeman #1,29,2
272,Vincent Wong,Old Asian Prisoner,30,2
272,Том Ву,Bhutanese Prison Guard #1,31,2
272,Mark Chiu,Bhutanese Prison Guard #2,32,2
272,Turbo Kong,Enormous Prisoner,33,0
272,Sai-Kit Yung,Chinese Police Officer,34,2
272,Chike Chan,Chinese Police Officer,35,2
272,Jamie Hayden,Stocky Chinese Man,36,2
272,David Murray,Jumpy Thug,37,2
272,Darragh Kelly,Dock Thug,38,2
272,John Kazek,Dock Thug,39,2
272,Joseph Rye,Dock Cop,40,2
272,Kwaku Ankomah,Dock Cop,41,2
272,Jo Martin,Police Prison Official,42,1
272,Charles Edwards,Wayne Enterprises Executive,43,2
272,Lucy Russell,Female Restaurant Guest,44,0
272,Mark Straker,Male Restaurant Guest,45,2
272,Timothy Deenihan,Male Restaurant Guest,46,2
272,Flavia Masetto,Restaurant Blonde #1,47,1
272,Emily Steven-Daly,Restaurant Blonde #2,48,1
272,David Bedella,Maitre D,49,2
272,Martin McDougall,Gotham Dock Employee,50,2
272,Noah Lee Margetts,Arkham Thug #1,51,2
272,Joe Hanley,Arkham Thug #2,52,2
272,Karl Shiels,Arkham Thug #3,53,2
272,Roger Griffiths,Arkham Uniformed Policeman,54,2
272,Stephen Walters,Arkham Lunatic,55,2
272,Richard Laing,Arkham Chase Cop,56,2
272,Matt Miller,Gotham Car Cop,57,2
272,Risteard Cooper,Captain Simonson,58,2
272,Shane Rimmer,Older Gotham Water Board Technician,59,2
272,Jeremy Theobald,Younger Gotham Water Board Technician,60,2
272,Alexandra Bastedo,Gotham Society Dame,61,1
272,John Judd,Narrows Bridge Cop,62,2
272,Soo Hee Ding,Farmer,63,0
272,Phill Curr,Transit Cop,64,2
272,Sarah Wateridge,Mrs. Dawes,65,1
272,Charlie Kranz,Basement Club Manager,66,2
272,Terry McMahon,Bad Swat Cop #1,67,0
272,Cedric Young,Liquor Store Owner,68,2
272,Tim Booth,Victor Zsas,69,2
272,Tom Nolan,Valet,70,2
272,Roger Yuan,Hazmat Technician,71,2
272,Joe Sargent,Narrows Teenager #1,72,2
272,Emmanuel Idowu,Narrows Teenager #2,73,2
272,Mel Taylor,Narrows Resident,74,2
272,Ilyssa Fradin,Barbara Gordon,75,1
272,Andrew Pleavin,Uniformed Policeman,76,2
272,Jeff Christian,Driving Cop,77,2
272,Tenzin Gyurme,Old Himalayan Man,78,2
272,Tenzin Clive Ball,Himalayan Child,79,2
272,John Burke,Arkham Lunatic Cell Mate,80,2
272,Earlene Bentley,Arkham Asylum Nurse,81,1
272,Alex Moggridge,Arkham Asylum Orderly,82,2
272,Jay Buozzi,Asian Man - Ra's Al Ghul Decoy,83,2
272,Rory Campbell,Opera Performer,84,2
272,Poppy Tierney,Opera Performer Margaret - Soprano,85,1
272,Spencer Wilding,League of Shadows Warriors,86,0
272,Mark Smith,League of Shadows Warriors,87,2
272,Dave Legeno,League of Shadows Warriors,88,2
272,Khan Bonfils,League of Shadows Warriors,89,0
272,Ruben Halse,League of Shadows Warriors,90,2
272,Jordan Shaw,African Boy in Rags,91,2
272,Dominic Burgess,Narrows Cop,92,2
272,Nadia Cameron-Blakey,Additional Restaurant Guest #1,93,1
272,Jeff Tanner,Bridge Cop,94,0
272,Omar Mostafa,Falafel Stand Vendor,95,2
272,Leon Delroy Williams,Pedestrian,96,2
272,Fabio Cardascia,Caterer,97,2
272,Dean Alexandrou,League of Shadows Warriors (uncredited),98,0
272,Joey Ansah,League of Shadows Warriors (uncredited),99,2
272,Jon Foo,League of Shadows Warriors (uncredited),100,2
272,Emil Martirossian,League of Shadows Warriors (uncredited),101,2
272,Mark Strange,League of Shadows Warriors (uncredited),102,2
272,Lasco Atkins,Passenger (uncredited),103,2
272,Rick Avery,Ghotam Car Cop (uncredited),104,2
272,James Embree,Fighting Shadow Warrior (uncredited),105,2
272,Gil Kolirin,Narrows Person (uncredited),106,2
272,Jane Osborn,Opera Hag (uncredited),107,0
272,Dan Poole,Narrows Rioter (uncredited),108,0
272,Tommy Gunn,Shadow Warrior (uncredited),109,2
272,Philip Harvey,Victor Zsasz Attorney (uncredited),110,0
272,Russell Wilcox,Opera Hag (uncredited),111,2
272,Ray Donn,Gotham Police Officer (uncredited),112,0
674,Daniel Radcliffe,Harry Potter,0,2
674,Rupert Grint,Ron Weasley,1,2
674,Emma Watson,Hermione Granger,2,1
674,Ralph Fiennes,Lord Voldemort,3,2
674,Michael Gambon,Albus Dumbledore,4,2
674,Alan Rickman,Severus Snape,5,2
674,Robbie Coltrane,Rubeus Hagrid,6,2
674,Brendan Gleeson,"Alastor ""Mad-Eye"" Moody",7,2
674,Miranda Richardson,Rita Skeeter,8,1
674,Gary Oldman,Sirius Black,9,2
674,Robert Pattinson,Cedric Diggory,10,2
674,Stanislav Yanevski,Viktor Krum,11,2
674,Clémence Poésy,Fleur Delacour,12,1
674,Josh Herdman,Gregory Goyle,13,2
674,Maggie Smith,Minerva McGonagall,14,1
674,Geraldine Somerville,Lily Potter,15,1
674,Matthew Lewis,Neville Longbottom,16,2
674,Frances de la Tour,Madame Olympe Maxime,17,1
674,Tom Felton,Draco Malfoy,18,2
674,Roger Lloyd Pack,"Barty Crouch, Sr.",19,2
674,Jason Isaacs,Lucius Malfoy,20,2
674,Eric Sykes,Frank Bryce,21,2
674,Timothy Spall,Wormtail,22,2
674,David Tennant,Bartemius 'Barty' Crouch Junior,23,2
674,Mark Williams,Arthur Weasley,24,2
674,James Phelps,Fred Weasley,25,2
674,Oliver Phelps,George Weasley,26,2
674,Bonnie Wright,Ginny Weasley,27,1
674,Jeff Rawle,Amos Diggory,28,0
674,Robert Hardy,Cornelius Fudge,29,2
674,Sheila Allen,Ministry Witch,30,1
674,Su Elliott,Ministry Witch,31,1
674,Anne Lacy,Ministry Witch,32,0
674,Flip Webster,Ministry Witch,33,0
674,David Sterne,Ministry Wizard,34,2
674,Christopher Whittingham,Ministry Wizard,35,0
674,Liam McKenna,Ministry Wizard,36,2
674,Campbell Graham,Ministry Wizard,37,0
674,Margery Mason,Food Trolley Lady,38,0
674,Katie Leung,Cho Chang,39,1
674,William Melling,Nigel,40,0
674,David Bradley,Argus Filch,41,2
674,Devon Murray,Seamus Finnigan,42,2
674,Afshan Azad,Padma Patil,43,1
674,Warwick Davis,Filius Flitwick,44,2
674,Shefali Chowdhury,Parvati Patil,45,0
674,Angelica Mandy,Gabrielle Delacour,46,0
674,Predrag Bjelac,Igor Karkaroff,47,2
674,Tolga Safer,Karkaroff's Aide,48,0
674,Alfie Enoch,Dean Thomas,49,0
674,Louis Doyle,Ernie MacMillan,50,0
674,Jamie Waylett,Vincent Crabbe,51,2
674,Charlotte Skeoch,Hannah Abbott,52,0
674,Robert Wilfort,Photographer,53,2
674,Tiana Benjamin,Angelina Johnson,54,0
674,Henry Lloyd-Hughes,Roger Davies,55,2
674,Jarvis Cocker,Band Lead Singer,56,0
674,Jonny Greenwood,Band Lead Guitar,57,0
674,Phil Selway,Band Drums,58,0
674,Steve Mackey,Band Bass Guitar,59,0
674,Jason Buckle,Band Rhythm Guitar,60,0
674,Steve Claydon,Band Keyboards,61,0
674,Shirley Henderson,Moaning Myrtle,62,1
674,Alan Watt,Assistant Judge,63,0
674,Adrian Rawlins,James Potter,64,2
752,Natalie Portman,Evey Hammond,0,1
752,Hugo Weaving,V / William Rookwood,1,2
752,Stephen Rea,Chief Inspector Eric Finch,2,2
752,Stephen Fry,Gordon Deitrich,3,2
752,John Hurt,Chancellor Adam Sutler,4,2
752,Tim Pigott-Smith,Creedy,5,2
752,Natasha Wightman,Valerie Page,6,1
752,Rupert Graves,Dominic,7,2
752,Roger Allam,Lewis Prothero,8,2
752,Ben Miles,Dascomb,9,2
752,Sinéad Cusack,Delia Surridge,10,1
752,Eddie Marsan,Etheridge,11,2
752,John Standing,Bishop Lilliman,12,2
752,Imogen Poots,Young Valerie Page,13,1
752,Clive Ashborn,Guy Fawkes,14,2
752,Emma Field-Rayner,Guy Fawkes Lover,15,1
752,Ian Burfield,Tweed Coat Fingerman,16,0
752,Mark Phoenix,Willy Fingerman,17,0
